2025-05-19 10:28:54.429380,0.00,lost,won,SIMULADO,0.50,1,0,4
2025-05-19 10:28:58.386703,0.00,lost,lost,SIMULADO,0.50,1,0,5
2025-05-19 10:29:02.392983,0.00,lost,won,SIMULADO,0.50,1,0,6
2025-05-19 10:29:06.756126,0.00,lost,lost,SIMULADO,0.50,1,0,7
2025-05-19 10:29:10.374687,0.00,lost,lost,SIMULADO,0.50,1,0,8
2025-05-19 10:29:59.626269,0.53,won,won,REAL,0.50,1,0,0
2025-05-19 10:30:05.692532,0.56,won,lost,REAL,0.50,1,1,0
2025-05-19 10:30:10.598235,0.56,won,won,REAL,0.50,2,1,0
2025-05-19 10:30:15.635711,0.57,won,won,REAL,0.50,3,1,0
2025-05-19 10:30:21.698842,0.53,won,lost,REAL,0.50,3,2,0
2025-05-19 10:31:15.721687,0.55,won,lost,REAL,0.50,0,1,0
2025-05-19 10:31:20.669440,0.54,won,lost,REAL,0.50,0,2,0
2025-05-19 10:31:25.673144,0.55,won,lost,REAL,0.50,0,3,0
2025-05-19 10:31:31.655396,0.56,won,won,REAL,0.50,1,3,0
2025-05-19 10:31:36.565505,0.53,won,won,REAL,0.50,2,3,0
2025-05-19 10:31:40.444482,0.00,lost,lost,SIMULADO,0.50,2,3,1
2025-05-19 10:31:44.428719,0.00,lost,lost,SIMULADO,0.50,2,3,2
2025-05-19 10:31:50.699781,0.52,won,lost,REAL,0.50,2,4,2
2025-05-19 10:31:58.636378,0.50,won,won,REAL,0.50,3,4,2
2025-05-19 10:32:04.652677,0.52,won,won,REAL,0.50,4,4,2
2025-05-19 10:32:14.613952,0.56,won,won,REAL,0.50,5,4,2
2025-05-19 10:32:20.651647,0.56,won,won,REAL,0.50,6,4,2
2025-05-19 10:32:26.611484,0.56,won,won,REAL,0.50,7,4,2
2025-05-19 10:32:32.664358,0.52,won,won,REAL,0.50,8,4,2
2025-05-19 10:32:37.667423,0.51,won,lost,REAL,0.50,8,5,2
2025-05-19 10:32:43.775908,0.51,won,lost,REAL,0.50,8,6,2
2025-05-19 10:32:47.499979,0.00,lost,lost,SIMULADO,0.50,8,6,3
2025-05-19 10:32:51.521795,0.00,lost,won,SIMULADO,0.50,8,6,4
2025-05-19 10:32:57.707580,0.56,won,lost,REAL,0.50,8,7,4
2025-05-19 10:33:02.610887,0.51,won,lost,REAL,0.50,8,8,4
2025-05-19 10:33:06.426231,0.00,lost,lost,SIMULADO,0.50,8,8,5
2025-05-19 10:33:10.451968,0.00,lost,won,SIMULADO,0.50,8,8,6
2025-05-19 10:33:16.662131,0.53,won,won,REAL,0.50,9,8,6
2025-05-19 10:33:22.866503,0.51,won,won,REAL,0.50,10,8,6
2025-05-19 10:33:26.419692,0.00,lost,won,SIMULADO,0.50,10,8,7
2025-05-19 10:33:31.708756,0.54,won,won,REAL,0.50,11,8,7
2025-05-19 10:33:37.790227,0.54,won,lost,REAL,0.50,11,9,7
2025-05-19 10:33:43.660592,0.56,won,lost,REAL,0.50,11,10,7
2025-05-19 10:33:49.621604,0.55,won,won,REAL,0.50,12,10,7
2025-05-19 10:33:55.671913,0.54,won,lost,REAL,0.50,12,11,7
2025-05-19 10:34:01.641553,0.51,won,lost,REAL,0.50,12,12,7
2025-05-19 10:34:05.544620,0.00,lost,won,SIMULADO,0.50,12,12,8
2025-05-19 10:34:11.680752,0.52,won,lost,REAL,0.50,12,13,8
2025-05-19 10:34:15.553849,0.00,lost,lost,SIMULADO,0.50,12,13,9
2025-05-19 10:34:19.508206,0.00,lost,lost,SIMULADO,0.50,12,13,10
2025-05-19 10:34:24.706866,0.52,won,lost,REAL,0.50,12,14,10
2025-05-19 10:34:30.654392,0.55,won,won,REAL,0.50,13,14,10
2025-05-19 10:34:34.445562,0.00,lost,won,SIMULADO,0.50,13,14,11
2025-05-19 10:34:38.429111,0.00,lost,lost,SIMULADO,0.50,13,14,12
2025-05-19 10:34:42.423594,0.00,lost,won,SIMULADO,0.50,13,14,13
2025-05-19 10:34:48.662318,0.53,won,lost,REAL,0.50,13,15,13
2025-05-19 10:34:54.726703,0.55,won,won,REAL,0.50,14,15,13
2025-05-19 10:34:59.503454,0.00,lost,won,SIMULADO,0.50,14,15,14
2025-05-19 10:35:03.527814,0.00,lost,lost,SIMULADO,0.50,14,15,15
2025-05-19 10:35:07.505208,0.00,lost,won,SIMULADO,0.50,14,15,16
2025-05-19 10:35:13.766422,0.56,won,won,REAL,0.50,15,15,16
2025-05-19 10:35:19.662237,0.52,won,lost,REAL,0.50,15,16,16
2025-05-19 10:35:23.515165,0.00,lost,lost,SIMULADO,0.50,15,16,17
2025-05-19 10:35:27.511935,0.00,lost,won,SIMULADO,0.50,15,16,18
2025-05-19 10:35:32.452946,0.00,lost,won,SIMULADO,0.50,15,16,19
2025-05-19 10:35:38.641896,0.50,won,lost,REAL,0.50,15,17,19
2025-05-19 10:35:42.461804,0.00,lost,lost,SIMULADO,0.50,15,17,20
2025-05-19 10:35:46.423107,0.00,lost,lost,SIMULADO,0.50,15,17,21
2025-05-19 10:35:52.626874,0.52,won,won,REAL,0.50,16,17,21
2025-05-19 10:35:57.690864,0.56,won,lost,REAL,0.50,16,18,21
2025-05-19 10:36:03.664626,0.51,won,won,REAL,0.50,17,18,21
2025-05-19 10:36:09.738982,0.53,won,won,REAL,0.50,18,18,21
2025-05-19 10:36:14.641541,0.52,won,won,REAL,0.50,19,18,21
2025-05-19 10:36:20.683510,0.50,won,lost,REAL,0.50,19,19,21
2025-05-19 10:36:24.442561,0.00,lost,lost,SIMULADO,0.50,19,19,22
2025-05-19 10:36:28.437689,0.00,lost,won,SIMULADO,0.50,19,19,23
2025-05-19 10:36:32.422862,0.00,lost,won,SIMULADO,0.50,19,19,24
2025-05-19 10:36:36.449469,0.00,lost,won,SIMULADO,0.50,19,19,25
2025-05-19 10:36:40.436028,0.00,lost,lost,SIMULADO,0.50,19,19,26
2025-05-19 10:36:45.750141,0.54,won,won,REAL,0.50,20,19,26
2025-05-19 10:36:51.623830,0.55,won,lost,REAL,0.50,20,20,26
2025-05-19 10:36:57.774912,0.54,won,lost,REAL,0.50,20,21,26
2025-05-19 10:37:06.657800,0.54,won,won,REAL,0.50,21,21,26
2025-05-19 10:45:17.472219,0.00,lost,lost,SIMULADO,0.50,0,0,1
2025-05-19 10:45:22.697782,0.53,won,lost,REAL,0.50,0,1,1
2025-05-19 11:00:27.670799,0.54,won,won,REAL,0.50,1,0,0
2025-05-19 11:00:33.697153,0.62,won,lost,REAL,0.50,1,1,0
2025-05-19 11:00:41.681597,0.56,won,won,REAL,0.50,2,1,0
2025-05-19 11:00:48.011020,0.57,won,won,REAL,0.50,3,1,0
2025-05-19 11:00:53.665295,0.58,won,lost,REAL,0.50,3,2,0
2025-05-19 11:00:59.677645,0.58,won,won,REAL,0.50,4,2,0
2025-05-19 11:01:05.615979,0.60,won,lost,REAL,0.50,4,3,0
2025-05-19 11:01:11.653842,0.60,won,won,REAL,0.50,5,3,0
2025-05-19 11:01:17.675199,0.62,won,lost,REAL,0.50,5,4,0
2025-05-19 11:01:23.707555,0.61,won,won,REAL,0.50,6,4,0
2025-05-19 11:01:29.642888,0.61,won,lost,REAL,0.50,6,5,0
2025-05-19 11:01:34.612006,0.59,won,won,REAL,0.50,7,5,0
2025-05-19 11:01:39.696149,0.57,won,lost,REAL,0.50,7,6,0
2025-05-19 11:01:45.711500,0.55,won,won,REAL,0.50,8,6,0
2025-05-19 11:01:50.631605,0.56,won,lost,REAL,0.50,8,7,0
2025-05-19 11:01:56.661906,0.54,won,won,REAL,0.50,9,7,0
2025-05-19 11:02:03.623470,0.58,won,won,REAL,0.50,10,7,0
2025-05-19 11:02:09.650825,0.60,won,lost,REAL,0.50,10,8,0
2025-05-19 11:02:15.689183,0.55,won,won,REAL,0.50,11,8,0
2025-05-19 11:02:21.732540,0.56,won,lost,REAL,0.50,11,9,0
2025-05-19 11:02:27.631868,0.59,won,lost,REAL,0.50,11,10,0
2025-05-19 11:02:33.617213,0.60,won,lost,REAL,0.50,11,11,0
2025-05-19 11:02:39.655571,0.59,won,won,REAL,0.50,12,11,0
2025-05-19 11:02:44.691702,0.59,won,lost,REAL,0.50,12,12,0
2025-05-19 11:02:49.634813,0.58,won,lost,REAL,0.50,12,13,0
2025-05-19 11:02:54.727475,0.57,won,won,REAL,0.50,13,13,0
2025-05-19 11:03:00.715821,0.58,won,won,REAL,0.50,14,13,0
2025-05-19 11:03:05.701945,0.57,won,lost,REAL,0.50,14,14,0
2025-05-19 11:03:11.628276,0.59,won,lost,REAL,0.50,14,15,0
2025-05-19 11:03:16.781434,0.59,won,won,REAL,0.50,15,15,0
2025-05-19 11:03:21.704545,0.59,won,won,REAL,0.50,16,15,0
2025-05-19 11:03:27.677887,0.58,won,won,REAL,0.50,17,15,0
2025-05-19 11:03:33.701241,0.60,won,won,REAL,0.50,18,15,0
2025-05-19 11:03:39.621571,0.61,won,lost,REAL,0.50,18,16,0
2025-05-19 11:03:45.675931,0.58,won,lost,REAL,0.50,18,17,0
2025-05-19 11:03:50.669053,0.55,won,lost,REAL,0.50,18,18,0
2025-05-19 11:03:55.698184,0.54,won,lost,REAL,0.50,18,19,0
2025-05-19 11:04:01.819560,0.56,won,won,REAL,0.50,19,19,0
2025-05-19 11:04:07.733888,0.57,won,won,REAL,0.50,20,19,0
2025-05-19 11:04:12.647993,0.56,won,lost,REAL,0.50,20,20,0
2025-05-19 11:04:18.666346,0.57,won,won,REAL,0.50,21,20,0
2025-05-19 11:04:24.479651,0.60,won,won,REAL,0.50,22,20,0
2025-05-19 11:04:30.498004,0.57,won,lost,REAL,0.50,22,21,0
2025-05-19 11:04:36.501354,0.55,won,lost,REAL,0.50,22,22,0
2025-05-19 11:04:42.506705,0.55,won,lost,REAL,0.50,22,23,0
2025-05-19 11:04:48.608926,0.52,won,won,REAL,0.50,23,23,0
2025-05-19 11:04:54.527256,0.51,won,won,REAL,0.50,24,23,0
2025-05-19 11:05:00.538607,0.53,won,won,REAL,0.50,25,23,0
2025-05-19 11:05:06.518951,0.53,won,lost,REAL,0.50,25,24,0
2025-05-19 11:05:12.570411,0.54,won,won,REAL,0.50,26,24,0
2025-05-19 11:05:18.499744,0.55,won,lost,REAL,0.50,26,25,0
2025-05-19 11:05:24.568111,0.52,won,lost,REAL,0.50,26,26,0
2025-05-19 11:05:30.650478,0.53,won,won,REAL,0.50,27,26,0
2025-05-19 11:05:36.667830,0.55,won,lost,REAL,0.50,27,27,0
2025-05-19 11:05:42.623169,0.56,won,lost,REAL,0.50,27,28,0
2025-05-19 11:05:48.665526,0.56,won,won,REAL,0.50,28,28,0
2025-05-19 11:05:54.604861,0.60,won,won,REAL,0.50,29,28,0
2025-05-19 11:05:59.534488,0.59,won,won,REAL,0.50,30,28,0
2025-05-19 11:06:22.732704,0.59,won,lost,REAL,0.50,30,29,0
2025-05-19 11:06:29.729276,0.60,won,won,REAL,0.50,31,29,0
2025-05-19 11:06:35.602597,0.58,won,won,REAL,0.50,32,29,0
2025-05-19 11:06:41.703968,0.60,won,won,REAL,0.50,33,29,0
2025-05-19 11:06:47.597292,0.54,won,lost,REAL,0.50,33,30,0
2025-05-19 11:06:53.573635,0.55,won,lost,REAL,0.50,33,31,0
2025-05-19 11:06:58.711789,0.56,won,lost,REAL,0.50,33,32,0
2025-05-19 11:07:04.759149,0.57,won,won,REAL,0.50,34,32,0
2025-05-19 11:07:10.706486,0.53,won,won,REAL,0.50,35,32,0
2025-05-19 11:07:14.533345,0.00,lost,won,SIMULADO,0.50,35,32,1
2025-05-19 11:07:19.702507,0.53,won,lost,REAL,0.50,35,33,1
2025-05-19 11:07:25.738865,0.57,won,won,REAL,0.50,36,33,1
2025-05-19 11:07:31.609184,0.53,won,lost,REAL,0.50,36,34,1
2025-05-19 11:07:37.669547,0.52,won,lost,REAL,0.50,36,35,1
2025-05-19 11:07:43.708903,0.52,won,won,REAL,0.50,37,35,1
2025-05-19 11:07:49.706252,0.51,won,won,REAL,0.50,38,35,1
2025-05-19 11:07:54.654363,0.54,won,lost,REAL,0.50,38,36,1
2025-05-19 11:07:59.640484,0.55,won,won,REAL,0.50,39,36,1
2025-05-19 11:08:04.752633,0.53,won,won,REAL,0.50,40,36,1
2025-05-19 11:08:09.689743,0.53,won,lost,REAL,0.50,40,37,1
2025-05-19 11:08:15.635079,0.55,won,lost,REAL,0.50,40,38,1
2025-05-19 11:08:20.654207,0.54,won,won,REAL,0.50,41,38,1
2025-05-19 11:08:26.759581,0.56,won,lost,REAL,0.50,41,39,1
2025-05-19 11:08:32.748927,0.58,won,lost,REAL,0.50,41,40,1
2025-05-19 11:08:37.679035,0.54,won,won,REAL,0.50,42,40,1
2025-05-19 11:08:43.671382,0.55,won,won,REAL,0.50,43,40,1
2025-05-19 11:08:49.649725,0.55,won,lost,REAL,0.50,43,41,1
2025-05-19 11:08:55.659076,0.55,won,lost,REAL,0.50,43,42,1
2025-05-19 11:09:01.735441,0.56,won,lost,REAL,0.50,43,43,1
2025-05-19 11:09:07.685778,0.59,won,won,REAL,0.50,44,43,1
2025-05-19 11:09:13.683126,0.59,won,lost,REAL,0.50,44,44,1
2025-05-19 11:09:18.701254,0.58,won,lost,REAL,0.50,44,45,1
2025-05-19 11:09:23.653367,0.54,won,won,REAL,0.50,45,45,1
2025-05-19 11:09:28.731508,0.53,won,won,REAL,0.50,46,45,1
2025-05-19 11:09:33.617606,0.52,won,won,REAL,0.50,47,45,1
2025-05-19 11:09:39.571944,0.56,won,won,REAL,0.50,48,45,1
2025-05-19 11:09:44.606075,0.58,won,won,REAL,0.50,49,45,1
2025-05-19 11:09:50.754457,0.56,won,won,REAL,0.50,50,45,1
2025-05-19 11:09:55.660560,0.59,won,lost,REAL,0.50,50,46,1
2025-05-19 11:10:01.657908,0.57,won,lost,REAL,0.50,50,47,1
2025-05-19 11:10:07.644253,0.57,won,lost,REAL,0.50,50,48,1
2025-05-19 11:10:13.698134,0.60,won,won,REAL,0.50,51,48,1
2025-05-19 11:10:19.642469,0.58,won,lost,REAL,0.50,51,49,1
2025-05-19 11:10:24.667598,0.58,won,lost,REAL,0.50,51,50,1
2025-05-19 11:10:29.623712,0.53,won,lost,REAL,0.50,51,51,1
2025-05-19 11:10:35.624061,0.54,won,won,REAL,0.50,52,51,1
2025-05-19 11:10:40.685198,0.56,won,won,REAL,0.50,53,51,1
2025-05-19 11:10:46.768565,0.58,won,won,REAL,0.50,54,51,1
2025-05-19 11:10:52.714902,0.54,won,won,REAL,0.50,55,51,1
2025-05-19 11:10:57.693019,0.55,won,lost,REAL,0.50,55,52,1
2025-05-19 11:11:02.629235,0.56,won,won,REAL,0.50,56,52,1
2025-05-19 11:11:07.647363,0.58,won,won,REAL,0.50,57,52,1
2025-05-19 11:11:12.749510,0.58,won,lost,REAL,0.50,57,53,1
2025-05-19 11:11:17.677617,0.57,won,lost,REAL,0.50,57,54,1
2025-05-19 11:11:25.602398,0.57,won,won,REAL,0.50,58,54,1
2025-05-19 11:11:30.773560,0.57,won,lost,REAL,0.50,58,55,1
2025-05-19 11:11:36.767908,0.54,won,lost,REAL,0.50,58,56,1
2025-05-19 11:11:42.696240,0.53,won,lost,REAL,0.50,58,57,1
2025-05-19 11:11:47.643359,0.54,won,lost,REAL,0.50,58,58,1
2025-05-19 11:11:52.719503,0.54,won,won,REAL,0.50,59,58,1
2025-05-19 11:11:58.753860,0.55,won,lost,REAL,0.50,59,59,1
2025-05-19 11:12:04.690193,0.55,won,won,REAL,0.50,60,59,1
2025-05-19 11:12:09.635304,0.55,won,won,REAL,0.50,61,59,1
2025-05-19 11:12:14.706444,0.54,won,lost,REAL,0.50,61,60,1
2025-05-19 11:12:19.702567,0.55,won,won,REAL,0.50,62,60,1
2025-05-19 11:12:25.672911,0.55,won,won,REAL,0.50,63,60,1
2025-05-19 11:12:33.616696,0.60,won,won,REAL,0.50,64,60,1
2025-05-19 11:12:39.654053,0.60,won,won,REAL,0.50,65,60,1
2025-05-19 11:12:44.723192,0.61,won,lost,REAL,0.50,65,61,1
2025-05-19 11:12:50.772553,0.59,won,won,REAL,0.50,66,61,1
2025-05-19 11:12:56.813909,0.59,won,won,REAL,0.50,67,61,1
2025-05-19 11:13:02.824260,0.55,won,lost,REAL,0.50,67,62,1
2025-05-19 11:13:08.773598,0.56,won,won,REAL,0.50,68,62,1
2025-05-19 11:13:13.648692,0.54,won,won,REAL,0.50,69,62,1
2025-05-19 11:13:18.767843,0.53,won,lost,REAL,0.50,69,63,1
2025-05-19 11:13:24.774194,0.52,won,lost,REAL,0.50,69,64,1
2025-05-19 11:13:30.747535,0.54,won,won,REAL,0.50,70,64,1
2025-05-19 11:13:36.711875,0.56,won,won,REAL,0.50,71,64,1
2025-05-19 11:13:42.642774,0.54,won,lost,REAL,0.50,71,65,1
2025-05-19 11:13:48.785155,0.50,won,lost,REAL,0.50,71,66,1
2025-05-19 11:13:54.682479,0.53,won,won,REAL,0.50,72,66,1
2025-05-19 11:14:00.604064,0.56,won,lost,REAL,0.50,72,67,1
2025-05-19 11:14:06.620416,0.56,won,lost,REAL,0.50,72,68,1
2025-05-19 11:14:11.626541,0.58,won,lost,REAL,0.50,72,69,1
2025-05-19 11:14:17.713912,0.60,won,won,REAL,0.50,73,69,1
2025-05-19 11:14:23.626241,0.57,won,lost,REAL,0.50,73,70,1
2025-05-19 11:14:28.680075,0.54,won,won,REAL,0.50,74,70,1
2025-05-19 11:14:33.607185,0.55,won,lost,REAL,0.50,74,71,1
2025-05-19 11:14:39.675549,0.53,won,won,REAL,0.50,75,71,1
2025-05-19 11:14:45.728909,0.57,won,won,REAL,0.50,76,71,1
2025-05-19 11:14:51.655240,0.56,won,lost,REAL,0.50,76,72,1
2025-05-19 11:14:57.687103,0.57,won,won,REAL,0.50,77,72,1
2025-05-19 11:15:03.620436,0.58,won,won,REAL,0.50,78,72,1
2025-05-19 11:15:08.640565,0.54,won,lost,REAL,0.50,78,73,1
2025-05-19 11:15:14.680922,0.55,won,lost,REAL,0.50,78,74,1
2025-05-19 11:15:20.676136,0.57,won,lost,REAL,0.50,78,75,1
2025-05-19 11:15:28.797961,0.57,won,lost,REAL,0.50,78,76,1
2025-05-19 11:15:34.720292,0.56,won,won,REAL,0.50,79,76,1
2025-05-19 11:15:39.619393,0.60,won,won,REAL,0.50,80,76,1
2025-05-19 11:15:45.681755,0.60,won,won,REAL,0.50,81,76,1
2025-05-19 11:15:51.624090,0.60,won,lost,REAL,0.50,81,77,1
2025-05-19 11:15:57.642442,0.58,won,won,REAL,0.50,82,77,1
2025-05-19 11:16:03.698804,0.61,won,won,REAL,0.50,83,77,1
2025-05-19 11:16:09.700152,0.54,won,won,REAL,0.50,84,77,1
2025-05-19 11:16:15.700501,0.58,won,lost,REAL,0.50,84,78,1
2025-05-19 11:16:38.213560,0.56,won,won,REAL,0.50,85,78,1
2025-05-19 11:16:44.614001,0.63,won,lost,REAL,0.50,85,79,1
2025-05-19 11:16:50.724375,0.61,won,lost,REAL,0.50,85,80,1
2025-05-19 11:16:56.732725,0.54,won,won,REAL,0.50,86,80,1
2025-05-19 11:17:02.641053,0.53,won,lost,REAL,0.50,86,81,1
2025-05-19 11:17:11.670081,0.52,won,lost,REAL,0.50,86,82,1
2025-05-19 11:17:17.715440,0.56,won,won,REAL,0.50,87,82,1
2025-05-19 11:17:23.658871,0.52,won,lost,REAL,0.50,87,83,1
2025-05-19 11:17:29.674223,0.55,won,won,REAL,0.50,88,83,1
2025-05-19 11:17:35.714580,0.53,won,won,REAL,0.50,89,83,1
2025-05-19 11:17:41.579899,0.55,won,lost,REAL,0.50,89,84,1
2025-05-19 11:17:47.690272,0.56,won,won,REAL,0.50,90,84,1
2025-05-19 11:17:53.666615,0.57,won,won,REAL,0.50,91,84,1
2025-05-19 11:17:59.640958,0.57,won,won,REAL,0.50,92,84,1
2025-05-19 11:18:05.658314,0.59,won,won,REAL,0.50,93,84,1
2025-05-19 11:18:11.648660,0.60,won,won,REAL,0.50,94,84,1
2025-05-19 11:18:19.640456,0.61,won,won,REAL,0.50,95,84,1
2025-05-19 11:18:25.695817,0.62,won,lost,REAL,0.50,95,85,1
2025-05-19 11:18:31.671159,0.54,won,won,REAL,0.50,96,85,1
2025-05-19 11:18:37.680514,0.55,won,won,REAL,0.50,97,85,1
2025-05-19 11:18:43.645855,0.55,won,lost,REAL,0.50,97,86,1
2025-05-19 11:18:49.633089,0.58,won,lost,REAL,0.50,97,87,1
2025-05-19 11:18:55.704457,0.57,won,won,REAL,0.50,98,87,1
2025-05-19 11:19:01.654508,0.58,won,won,REAL,0.50,99,87,1
2025-05-19 11:19:07.646854,0.51,won,won,REAL,0.50,100,87,1
2025-05-19 11:19:13.649203,0.54,won,lost,REAL,0.50,100,88,1
2025-05-19 11:19:19.681562,0.56,won,lost,REAL,0.50,100,89,1
2025-05-19 11:19:25.605894,0.52,won,lost,REAL,0.50,100,90,1
2025-05-19 11:19:31.690581,0.54,won,lost,REAL,0.50,100,91,1
2025-05-19 11:19:37.610918,0.59,won,won,REAL,0.50,101,91,1
2025-05-19 11:19:43.665279,0.60,won,lost,REAL,0.50,101,92,1
2025-05-19 11:19:49.653625,0.61,won,won,REAL,0.50,102,92,1
2025-05-19 11:19:55.625967,0.60,won,lost,REAL,0.50,102,93,1
2025-05-19 11:20:01.607311,0.61,won,won,REAL,0.50,103,93,1
2025-05-19 11:20:07.654670,0.62,won,lost,REAL,0.50,103,94,1
2025-05-19 11:20:13.729035,0.59,won,lost,REAL,0.50,103,95,1
2025-05-19 11:20:19.663369,0.59,won,won,REAL,0.50,104,95,1
2025-05-19 11:20:25.675226,0.58,won,lost,REAL,0.50,104,96,1
2025-05-19 11:20:31.683576,0.57,won,lost,REAL,0.50,104,97,1
2025-05-19 11:20:37.653424,0.55,won,won,REAL,0.50,105,97,1
2025-05-19 11:20:43.626307,0.55,won,won,REAL,0.50,106,97,1
2025-05-19 11:20:49.612016,0.50,won,won,REAL,0.50,107,97,1
2025-05-19 11:20:55.639371,0.54,won,won,REAL,0.50,108,97,1
2025-05-19 11:21:01.601823,0.56,won,won,REAL,0.50,109,97,1
2025-05-19 11:21:41.373761,0.00,lost,won,SIMULADO,0.50,109,97,2
2025-05-19 11:21:47.663175,0.56,won,lost,REAL,0.50,109,98,2
2025-05-19 11:21:53.641518,0.56,won,lost,REAL,0.50,109,99,2
2025-05-19 11:21:59.697398,0.53,won,lost,REAL,0.50,109,100,2
2025-05-19 11:22:05.577720,0.55,won,lost,REAL,0.50,109,101,2
2025-05-19 11:22:11.706974,0.60,won,won,REAL,0.50,110,101,2
2025-05-19 11:22:17.707323,0.60,won,lost,REAL,0.50,110,102,2
2025-05-19 11:22:25.721128,0.60,won,won,REAL,0.50,111,102,2
2025-05-19 11:22:31.667463,0.59,won,won,REAL,0.50,112,102,2
2025-05-19 11:22:37.737827,0.54,won,won,REAL,0.50,113,102,2
2025-05-19 11:22:43.722173,0.53,won,lost,REAL,0.50,113,103,2
2025-05-19 11:22:49.621498,0.54,won,won,REAL,0.50,114,103,2
2025-05-19 11:22:55.743874,0.51,won,lost,REAL,0.50,114,104,2
2025-05-19 11:23:01.712215,0.53,won,won,REAL,0.50,115,104,2
2025-05-19 11:23:07.694559,0.58,won,won,REAL,0.50,116,104,2
2025-05-19 11:23:13.621892,0.56,won,won,REAL,0.50,117,104,2
2025-05-19 11:23:19.674254,0.55,won,lost,REAL,0.50,117,105,2
2025-05-19 11:23:25.613589,0.56,won,won,REAL,0.50,118,105,2
2025-05-19 11:23:31.591811,0.59,won,won,REAL,0.50,119,105,2
2025-05-19 11:23:37.648067,0.57,won,lost,REAL,0.50,119,106,2
2025-05-19 11:23:43.732434,0.57,won,lost,REAL,0.50,119,107,2
2025-05-19 11:23:49.654765,0.58,won,lost,REAL,0.50,119,108,2
2025-05-19 11:23:55.624107,0.57,won,lost,REAL,0.50,119,109,2
2025-05-19 11:24:01.666711,0.56,won,won,REAL,0.50,120,109,2
2025-05-19 11:24:07.623071,0.55,won,lost,REAL,0.50,120,110,2
2025-05-19 11:24:13.661674,0.54,won,lost,REAL,0.50,120,111,2
2025-05-19 11:24:19.632016,0.54,won,lost,REAL,0.50,120,112,2
2025-05-19 11:24:27.666974,0.58,won,lost,REAL,0.50,120,113,2
2025-05-19 11:24:33.655645,0.60,won,won,REAL,0.50,121,113,2
2025-05-19 11:24:39.568047,0.56,won,lost,REAL,0.50,121,114,2
2025-05-19 11:24:45.658352,0.55,won,lost,REAL,0.50,121,115,2
2025-05-19 11:24:51.651702,0.58,won,lost,REAL,0.50,121,116,2
2025-05-19 11:24:57.625039,0.59,won,won,REAL,0.50,122,116,2
2025-05-19 11:25:03.592380,0.59,won,won,REAL,0.50,123,116,2
2025-05-19 11:26:32.594928,0.56,won,lost,REAL,0.50,0,1,0
2025-05-19 11:26:38.716302,0.58,won,lost,REAL,0.50,0,2,0
2025-05-19 11:26:42.417134,0.00,lost,won,SIMULADO,0.50,0,2,1
2025-05-19 11:26:48.672540,0.54,won,won,REAL,0.50,1,2,1
2025-05-19 11:26:54.663886,0.59,won,won,REAL,0.50,2,2,1
2025-05-19 11:27:00.717419,0.56,won,won,REAL,0.50,3,2,1
2025-05-19 11:27:06.829592,0.58,won,won,REAL,0.50,4,2,1
2025-05-19 11:27:11.605666,0.60,won,lost,REAL,0.50,4,3,1
2025-05-19 11:27:17.617017,0.58,won,lost,REAL,0.50,4,4,1
2025-05-19 11:27:23.710386,0.56,won,lost,REAL,0.50,4,5,1
2025-05-19 11:27:28.671501,0.60,won,won,REAL,0.50,5,5,1
2025-05-19 11:27:33.765646,0.57,won,won,REAL,0.50,6,5,1
2025-05-19 11:27:38.679751,0.56,won,won,REAL,0.50,7,5,1
2025-05-19 11:27:43.633864,0.55,won,lost,REAL,0.50,7,6,1
2025-05-19 11:27:49.679729,0.59,won,lost,REAL,0.50,7,7,1
2025-05-19 11:27:55.713085,0.56,won,won,REAL,0.50,8,7,1
2025-05-19 11:28:01.636924,0.57,won,won,REAL,0.50,9,7,1
2025-05-19 11:28:07.647275,0.56,won,won,REAL,0.50,10,7,1
2025-05-19 11:28:13.671630,0.55,won,lost,REAL,0.50,10,8,1
2025-05-19 11:28:18.643750,0.54,won,lost,REAL,0.50,10,9,1
2025-05-19 11:28:24.685109,0.56,won,won,REAL,0.50,11,9,1
2025-05-19 11:28:30.748471,0.58,won,lost,REAL,0.50,11,10,1
